Student_ID,Name,Gender,Age,Department,Region,Admission_Year,Semester_GPA,Attendance_%,Clubs,Hostel,Fee_Paid,Fee_Due,Placement_Status,Internship_Company,Exam_Date,Remarks
S3983,Rohan,F,21.0,it,East,2022,4.37,,Coding,Y,50000,2000,Not placed,,,Good
S3984,Kruti,Female,20.0,Civil,North,2022,8.37,63.94,None,N,50k,NA,Placed,Flipkart,12-10-2021,avg
S3985,Amit,F,21.0,ECE,East,2022,8.52,,None,Yes,,,,Amazon,12-10-2021,Excellent
S3986,Neha,Male,22.0,Ece,south,2022,4.59,85%,Drama,Yes,50000,2000,PENDING,Amazon,2021/13/05,Excellent
S3987,Kabir,male,18.0,cse,South,2023,6.08,N/A,music,N,50k,2000,,Amazon,2023-05-12,
S3988,Neha,Female,19.0,it,East,20-21,8.57,,None,Y,95868,2000,PENDING,Amazon,2021/13/05,Poor
S3989,Joy,Female,,MECH,nORTH,2023,4.78,,Sports,,50k,0,PENDING,Google,,Excellent
S3990,Joy,female,21.0,it,south,20-21,7.16,70.38,Sports,N,50k,NA,PENDING,Google,05/11/2022,avg
S3991,Kabir B,male,19.0,CIVIL,North,2019,8.92,84.87,,Y,50000,10000,placed,IBM,,NA
S3992,Vikram,Female,20.0,Mech,West,2019,9.22,N/A,,Yes,50000,10000,Not placed,Google,05/11/2022,NA
S3993,Fatima,male,200.0,Mech,nORTH,2021,8.53,,None,N,50000,5000,Not placed,IBM,2021/13/05,Good
S3994,Kruti,Female,21.0,IT,West,2021,5.86,46.22,music,No,72152,5000,placed,IBM,2021/13/05,avg
S3995,Kabir,M,18.0,ECE,East,2020,4.95,85%,Sports,No,26742,0,PENDING,IBM,2021/13/05,
S3996,Kabir,Male,,Mech,East,2020,5.51,N/A,Drama,Yes,,5000,,Accenture,12-10-2021,NA
S3997,Neha,F,19.0,Mech,West,2022,8.25,75.32,Drama,Yes,50k,2000,,IBM,2021/13/05,NA
S3998,Priya,F,23.0,it,south,20-21,8.03,,,,50000,2000,Not placed,,12-10-2021,avg
S3999,Harsh B,Male,23.0,cse,South,20-21,9.35,41.1,Coding,Y,,2000,placed,Accenture,,Poor
S4000,Neha,Male,21.0,ECE,nORTH,2022,9.55,,music,N,50000,NA,PENDING,TCS,2023-05-12,Excellent
S4001,Rohan,M,200.0,CIVIL,East,20-21,9.9,85%,Music,No,50k,,placed,Amazon,2021/13/05,avg
S4002,Vikram,Male,21.0,IT,nORTH,2023,4.98,85%,Coding,,50000,10000,Not placed,Amazon,05/11/2022,avg
S4003,Kruti,M,20.0,MECH,south,2023,5.43,54.69,Sports,N,50k,0,Placed,Amazon,,
S4004,Zoya,Female,19.0,CSE,nORTH,2019,4.15,N/A,Sports,Yes,,NA,placed,,2021/13/05,Excellent
S4005,Rahul,Female,21.0,CIVIL,East,2023,5.21,43.46,Music,Y,78817,0,Placed,Google,12-10-2021,Good
S4006,Arjun,male,19.0,Mech,North,2022,5.39,62.52,Music,,50k,NA,,,2021/13/05,avg
S4007,Harsh,Female,18.0,MECH,East,2020,6.91,77.45,music,,50k,10000,,Wipro,2021/13/05,
S4008,Jose,female,21.0,MECH,East,2023,7.98,85%,Music,N,,NA,Not placed,Infosys,,Poor
S4009,Rahul,F,20.0,Ece,south,2022,7.15,N/A,,,50000,10000,placed,Wipro,12-10-2021,Good
S4010,Rahul,F,,Mech,North,2020,9.54,85%,Music,,96544,0,Not placed,IBM,2023-05-12,Poor
S4011,Priya,M,21.0,IT,East,2020,9.88,N/A,Drama,Yes,50000,5000,Not placed,Google,12-10-2021,Poor
S4012,Arjun,female,22.0,Civil,south,20-21,6.15,99.69,,N,,,Placed,Amazon,12-10-2021,Good
S4013,Simran,M,,Mech,South,2020,7.07,85%,music,,50k,5000,Not placed,Google,12-10-2021,Good
S4014,Aisha,male,18.0,IT,nORTH,2021,,65.13,,Yes,89253,,PENDING,,12-10-2021,avg
S4015,Rohan,F,200.0,Civil,nORTH,2022,9.57,,None,Y,80905,10000,placed,TCS,2023-05-12,Good
S4016,Rahul,Female,200.0,IT,South,2022,9.76,,,No,,2000,Not placed,Infosys,2021/13/05,Excellent
S4017,Jose,Male,22.0,CSE,North,2019,,62.31,Coding,Y,50000,NA,PENDING,Flipkart,05/11/2022,Poor
S4018,Amit,M,23.0,CSE,North,2022,7.71,85%,,Yes,50000,,Placed,Wipro,2023-05-12,Poor
S4019,Rahul,male,22.0,Civil,south,2019,4.92,,music,Y,37042,10000,,Wipro,2021/13/05,Poor
S4020,Harsh,Male,23.0,ECE,East,20-21,8.42,N/A,Coding,N,77939,10000,Placed,Wipro,05/11/2022,
S4021,Kiran,F,23.0,CIVIL,South,20-21,4.63,50.71,None,N,38178,2000,Placed,Flipkart,2023-05-12,Poor
S4022,Rohan,F,22.0,IT,south,2023,8.16,85%,Music,Yes,50000,0,PENDING,Amazon,,NA
S4023,Kruti,Male,21.0,Mech,south,2023,6.45,65.49,Sports,Yes,,5000,Not placed,Infosys,,
S4024,Kruti,F,,CIVIL,nORTH,2022,8.23,85%,Music,No,50000,0,PENDING,Infosys,12-10-2021,avg
S4025,Rahul,male,20.0,CIVIL,West,2021,7.43,N/A,None,Y,25802,0,placed,Google,2021/13/05,
S4026,Rohan,M,20.0,MECH,North,2023,4.88,72.46,Music,Y,50k,0,PENDING,Infosys,,NA
S4027,Jose,Female,21.0,it,nORTH,2020,9.8,N/A,music,N,50k,,Not placed,Google,12-10-2021,
S4028,Aisha,F,20.0,IT,North,2019,8.15,N/A,,N,,2000,placed,,2023-05-12,Poor
S4029,Harsh,Male,20.0,ECE,North,2022,,,Sports,Y,50k,,,Amazon,,Excellent
S4030,Priya,Female,21.0,CIVIL,East,2021,4.35,N/A,None,Y,,NA,placed,Amazon,12-10-2021,NA
S4031,Kruti B,F,200.0,CSE,South,2020,8.26,N/A,Coding,,50k,NA,,Google,,Poor
S4032,Sneha,female,200.0,CIVIL,North,20-21,6.97,85%,music,,50k,10000,,Google,2023-05-12,
S4033,Sneha,M,200.0,CSE,South,2020,7.14,79.21,Coding,,50k,0,Not placed,TCS,12-10-2021,avg
S4034,Neha,M,22.0,ECE,South,2019,4.45,N/A,,No,42046,0,Placed,,05/11/2022,NA
S4035,Amit,Male,22.0,MECH,West,2023,5.81,N/A,None,No,50000,0,placed,Accenture,2021/13/05,Good
S4036,Neha,male,23.0,ECE,East,2022,9.73,N/A,Sports,,50000,2000,PENDING,IBM,12-10-2021,Good
S4037,Arjun B,female,,ECE,West,20-21,8.23,85%,Coding,N,50k,5000,,Infosys,12-10-2021,Poor
S4038,Amit,F,200.0,Mech,South,20-21,5.91,,,Y,67931,2000,PENDING,,05/11/2022,Good
S4039,Sneha,M,23.0,cse,East,2021,5.8,85%,Music,,50k,0,Not placed,Google,2021/13/05,Poor
S4040,Joy,F,22.0,Ece,South,2019,8.44,85%,None,,50k,,Not placed,,2023-05-12,Good
S4041,Rohan,male,200.0,CIVIL,nORTH,2021,8.13,98.92,Sports,Yes,50k,5000,placed,None,,Excellent
S4042,Kabir C,Female,22.0,it,South,2022,,85%,Coding,Yes,69264,NA,placed,Flipkart,2023-05-12,Poor
S4043,Sneha,male,21.0,CSE,East,2021,8.32,N/A,,N,50000,,Not placed,None,05/11/2022,
S4044,Vikram,M,23.0,cse,nORTH,20-21,8.54,N/A,Sports,N,67420,10000,PENDING,,,Good
S4045,Harsh,F,18.0,Civil,nORTH,2021,6.43,85%,Coding,Y,,2000,Placed,Flipkart,2023-05-12,Good
S4046,Arjun B,Female,23.0,Ece,South,2019,4.49,N/A,Drama,Yes,50k,2000,Placed,None,,NA
S4047,Priya,M,,MECH,South,20-21,5.61,,Drama,No,50000,5000,placed,Infosys,05/11/2022,NA
S4048,Kruti,F,23.0,ECE,North,2023,9.75,69.88,,N,,,PENDING,Wipro,2023-05-12,Poor
S4049,Kiran,F,19.0,Mech,nORTH,20-21,6.36,85%,music,,50000,10000,Placed,,2021/13/05,Excellent
S4050,Ali,Female,21.0,IT,south,2023,7.66,85%,Drama,,44972,5000,Not placed,Infosys,,NA
S4051,Amit,female,200.0,Civil,South,2022,7.66,N/A,,,,,placed,Accenture,2023-05-12,avg
S4052,Kabir B,Female,21.0,CSE,south,2021,6.64,86.64,None,No,50k,,,IBM,2023-05-12,Poor
S4053,Rohan,Female,19.0,it,East,20-21,5.36,99.66,None,Yes,50000,0,,None,,Excellent
S4054,Rohan,F,23.0,cse,East,20-21,5.21,,Music,Yes,,2000,placed,Flipkart,2021/13/05,Good
S4055,Kabir,male,22.0,it,North,2022,9.58,,Drama,,83647,2000,Placed,Accenture,2021/13/05,avg
S4056,Kruti,female,19.0,CSE,West,2022,8.0,85%,Drama,Yes,,5000,Not placed,,,Excellent
S4057,Aisha,Male,22.0,CSE,East,20-21,4.11,92.91,Sports,Yes,,0,PENDING,None,05/11/2022,
S4058,Sneha,M,19.0,CSE,West,2019,4.34,85%,Drama,,97941,NA,,TCS,2021/13/05,Poor
S4059,Kabir,Female,19.0,CIVIL,North,20-21,8.36,85%,Music,Yes,,NA,placed,Google,12-10-2021,NA
S4060,Joy,Female,21.0,ECE,East,20-21,9.97,,None,Y,31538,NA,placed,None,05/11/2022,Good
S4061,Vikram,female,20.0,CIVIL,South,2022,5.97,85%,Drama,Yes,50000,5000,Placed,TCS,05/11/2022,Good
S4062,Ali,M,23.0,Mech,south,2021,5.53,85%,music,Yes,50k,NA,Not placed,None,12-10-2021,NA
S4063,Neha,F,18.0,MECH,south,2019,,45.56,Coding,Yes,93959,2000,Placed,IBM,05/11/2022,avg
S4064,Harsh,M,23.0,it,South,2022,8.53,N/A,music,N,50000,10000,Placed,Accenture,05/11/2022,Poor
S4065,Vikram,Female,20.0,cse,East,2022,7.63,66.48,music,Y,,NA,,Google,12-10-2021,Good
S4066,Amit,M,20.0,IT,nORTH,2019,4.44,70.19,,,50000,NA,PENDING,None,2023-05-12,NA
S4067,Kruti,male,21.0,Mech,nORTH,2021,7.29,70.45,,No,50k,0,placed,Flipkart,2021/13/05,
S4068,Jose,F,21.0,MECH,North,2019,6.7,85%,Music,N,50000,,PENDING,Infosys,12-10-2021,Poor
S4069,Neha,female,200.0,Civil,East,2022,9.58,N/A,Coding,No,50k,0,PENDING,Infosys,2021/13/05,Excellent
S4070,Ali,F,21.0,IT,nORTH,2022,5.15,N/A,Music,,40125,5000,Not placed,Wipro,,avg
S4071,Priya,female,23.0,IT,South,2021,,85%,,Y,50k,2000,Not placed,,12-10-2021,avg
S4072,Ali,Male,23.0,Ece,South,2020,8.96,61.25,Coding,,50k,10000,,TCS,2021/13/05,avg
S4073,Ali B,male,22.0,cse,nORTH,20-21,6.09,85%,Drama,N,50k,NA,placed,,,Good
S4074,Kabir,female,200.0,Mech,North,2022,5.94,N/A,None,N,50000,,,None,,NA
S4075,Fatima A,F,200.0,cse,South,2023,6.13,,None,No,36364,0,Placed,Infosys,12-10-2021,Excellent
S4076,Simran,Female,20.0,Mech,South,2021,6.16,85%,Music,Yes,50k,,placed,Amazon,,
S4077,Rahul,male,23.0,ECE,south,2020,7.2,,Coding,,,10000,,Amazon,2023-05-12,NA
S4078,Kiran A,female,18.0,MECH,North,2023,8.95,91.78,music,N,50000,10000,Placed,Google,,avg
S4079,Zoya A,female,20.0,IT,South,20-21,8.95,N/A,Music,Yes,50000,2000,PENDING,Wipro,12-10-2021,avg
S4080,Fatima,Female,200.0,CIVIL,nORTH,2021,8.16,85%,Sports,,90307,10000,Placed,,05/11/2022,
S4081,Jose,Male,200.0,Civil,South,2022,7.94,85%,Drama,Yes,50k,2000,Not placed,Google,05/11/2022,Excellent
S4082,Ali,female,19.0,Ece,south,2022,4.02,N/A,Music,Y,50000,0,Not placed,,05/11/2022,Poor
S4083,Meera,Male,200.0,CIVIL,nORTH,2021,7.17,N/A,None,N,50k,,placed,Flipkart,05/11/2022,avg
S4084,Neha,male,18.0,CIVIL,South,2019,,N/A,None,N,90508,NA,,,05/11/2022,Poor
S4085,Aisha,F,200.0,Civil,nORTH,20-21,8.73,,Coding,N,50k,10000,Placed,IBM,,Poor
S4086,Sneha,M,200.0,Ece,South,2022,5.91,69.2,,Yes,,2000,Not placed,TCS,05/11/2022,Good
S4087,Neha,Female,18.0,cse,East,2020,5.7,77.85,Drama,,85941,NA,placed,Infosys,,avg
S4088,Rahul,F,19.0,MECH,East,2023,7.12,,Coding,No,50000,NA,,None,2021/13/05,Poor
S4089,Arjun,Female,200.0,Ece,South,2021,5.95,88.79,None,N,,NA,PENDING,Infosys,05/11/2022,Excellent
S4090,Arjun,F,18.0,Civil,North,2022,6.6,N/A,None,,50000,NA,Not placed,Accenture,2023-05-12,Good
S4091,Arjun,male,19.0,MECH,East,2021,6.67,N/A,None,N,82691,,PENDING,Amazon,2021/13/05,NA
S4092,Zoya,Female,21.0,cse,South,20-21,8.99,85%,Music,Yes,79854,2000,placed,TCS,2021/13/05,avg
S4093,Kabir,M,19.0,cse,south,2020,6.2,,music,,95589,0,placed,Accenture,05/11/2022,avg
S4094,Simran,male,21.0,Civil,North,2021,9.46,N/A,,Yes,64437,0,Placed,IBM,2023-05-12,Excellent
S4095,Rohan,male,18.0,cse,East,2019,8.41,81.7,Drama,No,50000,5000,,TCS,12-10-2021,avg
S4096,Zoya,M,20.0,CIVIL,East,2022,8.78,70.4,None,Yes,50k,5000,Not placed,None,05/11/2022,Excellent
S4097,Sneha,Male,20.0,Civil,nORTH,2022,5.6,45.05,,N,,5000,PENDING,Google,05/11/2022,
S4098,Kruti,Female,23.0,Mech,nORTH,2020,4.26,83.23,Sports,,68092,0,placed,Wipro,2021/13/05,Good
S4099,Vikram,female,20.0,it,North,2021,5.12,N/A,None,N,99886,,PENDING,None,05/11/2022,NA
S4100,Jose,female,,MECH,South,20-21,8.97,N/A,None,N,50k,2000,,TCS,,Poor
S4101,Amit,Male,20.0,Mech,nORTH,2023,7.33,96.12,Coding,,50k,10000,Not placed,Flipkart,05/11/2022,
S4102,Aisha,Male,20.0,Mech,East,2019,6.32,,Coding,Y,,5000,PENDING,None,05/11/2022,Good
S4103,Neha,Female,20.0,cse,nORTH,20-21,4.12,,music,,99031,0,Not placed,TCS,,Poor
S4104,Zoya,M,21.0,Civil,nORTH,2023,9.21,,,No,50k,2000,Placed,Wipro,12-10-2021,avg
S4105,Aisha,Female,23.0,it,South,2020,9.18,N/A,Coding,N,60500,,PENDING,Infosys,2023-05-12,Excellent
S4106,Rahul,M,23.0,CSE,West,20-21,4.81,61.52,None,Y,50000,2000,PENDING,Wipro,2021/13/05,NA
S4107,Priya,Female,20.0,CSE,East,20-21,5.6,50.55,music,Y,50000,0,,Wipro,12-10-2021,Poor
S4108,Aisha,F,22.0,MECH,North,2022,7.68,50.52,music,,,0,Placed,Infosys,12-10-2021,Good
S4109,Kruti,female,22.0,cse,nORTH,20-21,6.76,51.79,,Y,50000,0,placed,Wipro,2023-05-12,Poor
S4110,Kruti,female,20.0,ECE,south,2019,,N/A,Sports,No,50k,2000,placed,Amazon,2023-05-12,Poor
S4111,Aisha,Female,21.0,MECH,South,20-21,8.68,N/A,Sports,N,50000,0,Not placed,Flipkart,,Good
S4112,Jose C,female,23.0,Civil,North,2022,4.91,,Coding,No,50000,NA,Placed,TCS,2023-05-12,Good
S4113,Neha,female,20.0,CIVIL,East,20-21,7.94,85%,Coding,No,50000,2000,Not placed,TCS,,Good
S4114,Kabir,Female,,MECH,North,20-21,9.96,N/A,Drama,N,,10000,,,05/11/2022,
S4115,Rohan,Female,21.0,MECH,south,2021,5.35,66.15,music,N,,NA,PENDING,Wipro,05/11/2022,NA
S4116,Arjun B,female,22.0,it,North,2021,8.07,49.59,music,No,50000,10000,,Flipkart,,Good
S4117,Ali,male,20.0,MECH,nORTH,2019,9.11,N/A,Music,Y,75228,10000,,Wipro,12-10-2021,Excellent
S4118,Rahul,Female,23.0,it,North,2023,6.08,N/A,Sports,,50000,,Placed,Flipkart,05/11/2022,Excellent
S4119,Sneha,M,22.0,IT,West,2023,8.39,N/A,Music,No,,2000,placed,TCS,05/11/2022,Excellent
S4120,Arjun,M,200.0,Ece,North,2019,4.87,,,Yes,,NA,placed,TCS,05/11/2022,avg
S4121,Rahul,M,21.0,cse,nORTH,2022,4.99,N/A,,N,50000,10000,placed,Infosys,2023-05-12,avg
S4122,Aisha,Female,18.0,it,nORTH,2022,8.9,47.55,Drama,N,64531,10000,PENDING,None,,Excellent
S4123,Kruti,Female,23.0,CIVIL,nORTH,2020,7.71,N/A,None,N,,NA,placed,,12-10-2021,avg
S4124,Kruti,Female,21.0,IT,South,2022,9.5,N/A,,Y,50k,10000,Placed,Flipkart,2021/13/05,avg
S4125,Zoya,Female,,MECH,West,2020,4.92,85%,Drama,N,70468,0,placed,None,2021/13/05,Excellent
S4126,Simran,M,200.0,Ece,North,2021,7.3,N/A,Drama,Y,50000,10000,,Amazon,,Excellent
S4127,Vikram,male,18.0,it,West,2019,5.54,N/A,music,No,50k,10000,Placed,Google,2021/13/05,NA
S4128,Simran,M,22.0,ECE,East,20-21,7.33,,Drama,,54738,10000,Not placed,Google,2023-05-12,Good
S4129,Neha,Female,23.0,it,nORTH,20-21,4.72,63.7,None,N,60119,NA,PENDING,Google,2023-05-12,
S4130,Jose,male,20.0,IT,East,2022,,85%,Drama,N,50000,0,Not placed,Infosys,05/11/2022,avg
S4131,Rahul,Male,200.0,it,East,2020,6.42,85%,Coding,N,84718,0,PENDING,Flipkart,2023-05-12,
S4132,Amit,male,22.0,Mech,West,2023,6.23,44.18,Coding,N,50k,2000,,,2021/13/05,avg
S4133,Arjun,Female,21.0,it,East,2022,,N/A,None,,50000,NA,Placed,Infosys,,Good
S4134,Joy,F,22.0,CIVIL,South,2022,4.81,59.79,Music,Y,50k,10000,PENDING,IBM,05/11/2022,NA
S4135,Fatima A,female,23.0,Ece,nORTH,2023,4.95,56.78,Drama,Yes,53078,5000,placed,None,12-10-2021,NA
S4136,Kiran,Male,18.0,ECE,West,2022,6.62,N/A,Drama,No,,2000,Not placed,Flipkart,,Excellent
S4137,Joy,female,20.0,it,south,2023,4.84,99.15,,Yes,,5000,,TCS,,Excellent
S4138,Arjun,F,,ECE,south,2022,6.28,,Sports,No,78689,2000,PENDING,Google,2021/13/05,
S4139,Priya,M,19.0,MECH,nORTH,2021,9.05,85%,,Y,50000,0,Not placed,IBM,2023-05-12,Excellent
S4140,Kabir,Male,20.0,it,East,2019,8.16,N/A,Sports,Yes,,2000,Placed,None,,Excellent
S4141,Jose B,male,,it,North,20-21,7.32,85.98,,No,,10000,Placed,Accenture,2023-05-12,avg
S4142,Kruti,female,200.0,IT,south,2019,7.11,N/A,Sports,N,50k,10000,,IBM,12-10-2021,Poor
S4143,Jose,Male,200.0,Ece,East,2021,5.87,,music,Yes,50000,NA,placed,Google,2021/13/05,
S4144,Sneha,female,22.0,CSE,nORTH,2021,4.36,N/A,,Yes,50k,2000,placed,None,12-10-2021,Good
S4145,Jose,female,19.0,Mech,North,20-21,9.41,N/A,music,No,,5000,PENDING,Accenture,2023-05-12,avg
S4146,Arjun,M,22.0,CSE,North,2020,5.3,92.54,Music,N,50k,5000,placed,Accenture,2021/13/05,
S4147,Fatima,Female,20.0,IT,nORTH,2021,9.36,N/A,None,,54591,NA,PENDING,IBM,,Excellent
S4148,Priya,male,22.0,IT,nORTH,20-21,4.58,85%,Music,,50000,2000,,IBM,05/11/2022,Good
S4149,Neha,M,,it,North,2019,6.63,85%,Drama,N,97633,5000,placed,Wipro,,NA
S4150,Vikram,male,18.0,Ece,South,2022,6.04,92.67,Coding,,,5000,placed,TCS,2023-05-12,avg
S4151,Ali,female,19.0,ECE,nORTH,2019,8.6,93.38,Music,N,50k,,placed,,2021/13/05,Poor
S4152,Jose,M,20.0,Ece,West,2022,5.64,N/A,Coding,N,61744,2000,placed,Flipkart,05/11/2022,Excellent
S4153,Jose,female,21.0,Ece,West,2022,7.16,84.42,Coding,,36288,2000,PENDING,Infosys,2021/13/05,
S4154,Vikram,female,23.0,Mech,south,2023,6.53,85%,Drama,N,50000,NA,PENDING,,05/11/2022,NA
S4155,Harsh,Male,18.0,MECH,East,20-21,5.32,N/A,,No,,2000,Not placed,Infosys,,
S4156,Kiran,male,,it,East,2022,9.63,N/A,Coding,No,50000,0,Placed,Accenture,2023-05-12,avg
S4157,Meera,Female,20.0,cse,South,2022,8.46,50.85,Coding,N,39183,10000,,Wipro,2023-05-12,NA
S4158,Jose,Male,23.0,Mech,North,2019,4.75,85%,Coding,Y,,,PENDING,Google,,Good
S4159,Rahul,M,23.0,MECH,East,2021,7.96,,Coding,Y,,NA,Not placed,Google,,Poor
S4160,Priya,Female,20.0,Civil,West,2023,8.56,85%,Music,Yes,50000,0,PENDING,Flipkart,2021/13/05,
S4161,Arjun,female,22.0,Ece,South,2020,4.54,85%,Music,Yes,53686,NA,placed,Wipro,2023-05-12,NA
S4162,Kiran,male,18.0,Civil,south,2021,7.91,N/A,,N,50000,0,Placed,Google,2023-05-12,Excellent
S4163,Sneha,F,18.0,Mech,North,20-21,9.32,85%,Music,No,,NA,Placed,Amazon,,
S4164,Jose,Female,,ECE,nORTH,2021,4.2,85%,music,,26394,,,None,2021/13/05,Good
S4165,Vikram,F,,it,nORTH,2021,5.34,N/A,Coding,,,10000,PENDING,Google,05/11/2022,avg
S4166,Simran,female,22.0,Civil,nORTH,2022,7.08,,None,No,52083,5000,,None,2021/13/05,avg
S4167,Sneha,female,200.0,it,south,2021,7.3,N/A,Coding,No,50000,2000,Not placed,TCS,2021/13/05,
S4168,Neha,F,200.0,CSE,south,2020,7.04,85%,Music,N,42666,10000,,Flipkart,2021/13/05,Poor
S4169,Rahul A,Male,20.0,it,nORTH,2022,6.18,41.25,Drama,,50000,5000,Placed,TCS,05/11/2022,
S4170,Rahul,M,19.0,CSE,South,2021,6.86,,None,N,51503,10000,Not placed,IBM,2021/13/05,Poor
S4171,Aisha,Female,18.0,MECH,nORTH,2022,5.17,51.37,Music,,,NA,PENDING,None,2021/13/05,
S4172,Rohan,F,21.0,Mech,south,2023,7.54,,Music,N,82245,2000,Not placed,None,,avg
S4173,Kruti,Female,200.0,cse,West,20-21,5.39,N/A,music,,,5000,Placed,IBM,,NA
S4174,Joy,F,18.0,CSE,East,2021,5.87,,Drama,Yes,50k,,PENDING,Amazon,12-10-2021,Poor
S4175,Joy,female,21.0,Ece,South,2021,6.62,N/A,,N,50k,5000,Placed,Wipro,12-10-2021,Poor
S4176,Vikram,male,20.0,ECE,nORTH,2020,6.13,N/A,None,No,50000,10000,Placed,None,,Good
S4177,Ali C,Female,23.0,it,South,2022,6.23,85%,music,,50k,0,,Google,05/11/2022,Good
S4178,Zoya,Male,18.0,MECH,North,2021,4.01,85%,Sports,Y,,10000,,Flipkart,12-10-2021,avg
S4179,Meera,Female,200.0,Ece,nORTH,2022,9.94,,Coding,N,,0,placed,Infosys,2021/13/05,NA
S4180,Joy C,F,18.0,CIVIL,south,20-21,9.14,N/A,Coding,,,0,PENDING,Wipro,12-10-2021,avg
S4181,Arjun,F,22.0,MECH,south,2019,8.52,72.94,Drama,No,50000,2000,Placed,Accenture,12-10-2021,Poor
S4182,Aisha,M,200.0,MECH,south,2021,9.62,,,No,50k,10000,Placed,TCS,2023-05-12,avg
S4183,Arjun,M,22.0,ECE,North,2020,4.53,,Sports,Yes,50000,0,Not placed,IBM,,Excellent
S4184,Kiran,F,18.0,Ece,nORTH,20-21,8.26,N/A,Sports,,50000,NA,placed,IBM,2023-05-12,
S4185,Ali,M,19.0,Mech,North,2021,6.34,N/A,music,Y,63759,2000,PENDING,Accenture,12-10-2021,NA
S4186,Neha,male,19.0,Ece,West,2020,6.25,,Music,Y,81287,0,,,05/11/2022,NA
S4187,Kruti,female,200.0,cse,East,2020,6.17,,Coding,No,,0,PENDING,TCS,05/11/2022,avg
S4188,Kiran,female,20.0,ECE,West,2019,6.24,N/A,music,,,10000,Placed,Wipro,2021/13/05,Poor
S4189,Ali,M,20.0,it,south,2021,4.88,N/A,Drama,Yes,46881,NA,Not placed,Amazon,05/11/2022,Good
S4190,Fatima,F,22.0,Ece,North,2022,6.31,,Music,,83482,0,placed,Amazon,12-10-2021,avg
S4191,Jose,male,18.0,IT,south,2022,8.6,85%,music,,50000,10000,Placed,Accenture,05/11/2022,NA
S4192,Vikram B,Male,20.0,CIVIL,East,2021,7.72,,None,Y,50k,NA,,,12-10-2021,avg
S4193,Kiran,M,18.0,IT,south,2020,4.68,85%,,Yes,50000,10000,placed,,2023-05-12,NA
S4194,Amit,Female,19.0,IT,nORTH,2019,7.2,N/A,Coding,No,50k,NA,Not placed,IBM,05/11/2022,avg
S4195,Priya,male,21.0,MECH,West,2019,6.31,46.95,music,Yes,50k,NA,PENDING,Wipro,2021/13/05,Excellent
S4196,Fatima,male,200.0,Civil,nORTH,2022,6.18,N/A,music,,30413,2000,placed,Flipkart,,Poor
S4197,Neha,female,21.0,Ece,nORTH,2019,5.66,68.07,Sports,N,50k,NA,placed,Flipkart,12-10-2021,
S4198,Simran,Male,23.0,ECE,nORTH,2021,6.36,,Drama,No,50000,5000,Not placed,Wipro,05/11/2022,Excellent
S4199,Rahul,Male,20.0,Ece,South,2022,7.77,85%,,N,,10000,,TCS,2023-05-12,Good
S4200,Kiran,Female,19.0,Mech,South,2019,8.58,N/A,Drama,,50k,10000,Placed,,,Poor
S4201,Harsh,Male,,MECH,nORTH,20-21,6.95,85%,,,50k,10000,Placed,IBM,12-10-2021,Excellent
S4202,Kabir,M,200.0,Ece,West,2020,7.98,85%,Sports,Y,49539,0,,Google,12-10-2021,NA
S4203,Rohan,M,200.0,cse,nORTH,2022,9.65,N/A,Coding,No,93806,NA,Placed,IBM,,avg
S4204,Sneha,Male,22.0,cse,nORTH,2022,6.08,42.6,Sports,N,,5000,Placed,IBM,2023-05-12,avg
S4205,Vikram,male,23.0,it,nORTH,20-21,5.87,,Coding,Yes,50000,10000,,Flipkart,12-10-2021,NA
S4206,Sneha,male,18.0,Ece,East,20-21,,,Sports,No,50000,,PENDING,IBM,2023-05-12,
S4207,Zoya,Female,20.0,IT,West,2021,7.02,59.55,None,,50k,2000,PENDING,,2021/13/05,Excellent
S4208,Aisha,F,,MECH,North,2022,7.51,85%,Drama,Y,50k,5000,Not placed,Google,05/11/2022,NA
S4209,Harsh,male,,it,East,2022,5.91,,Music,,50k,NA,placed,None,05/11/2022,Excellent
S4210,Ali,Male,20.0,it,south,20-21,8.6,,Drama,N,89144,2000,PENDING,None,2023-05-12,avg
S4211,Ali,male,23.0,ECE,East,2020,6.49,,music,Y,36955,,Not placed,Wipro,05/11/2022,Good
S4212,Kiran,Female,21.0,cse,East,2023,6.21,42.69,,N,50k,5000,placed,Accenture,12-10-2021,Excellent
S4213,Priya,M,,ECE,East,2023,4.84,44.76,None,N,75503,0,Placed,Google,12-10-2021,NA
S4214,Priya,M,200.0,CIVIL,South,2023,6.76,53.12,Sports,,84367,0,Not placed,Google,12-10-2021,Good
S4215,Kiran,male,20.0,CSE,South,2019,8.02,N/A,Drama,Yes,,2000,placed,Infosys,05/11/2022,Good
S4216,Jose,Male,19.0,CIVIL,East,20-21,4.18,,Music,No,,0,,IBM,2021/13/05,NA
S4217,Meera,male,22.0,it,North,2020,6.72,85%,Sports,No,51733,NA,,Flipkart,12-10-2021,
S4218,Joy,F,18.0,IT,West,2019,9.08,,music,No,50000,5000,Placed,Wipro,05/11/2022,avg
S4219,Arjun,F,20.0,CSE,East,2019,9.36,64.0,None,N,66225,NA,Not placed,Amazon,,NA
S4220,Sneha A,female,22.0,it,East,2022,7.15,85%,Drama,Y,,10000,,Amazon,2021/13/05,Poor
S4221,Rahul,male,20.0,CIVIL,south,20-21,8.68,N/A,Drama,No,,5000,,None,2021/13/05,Good
